model_id,algorithm_id,mean_test_accuracy,mean_test_precision_weighted,mean_test_recall_weighted,mean_test_roc_auc_ovo_weighted,geometric_mean_score_weighted,matthews_corrcoef,f1_weighted,log_loss
920,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.632967544
921,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.630962854
922,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.628958175
923,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.626953506
924,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.624948848
925,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.6229442
926,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.620939562
927,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.618934935
928,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.616930318
929,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.614925711
930,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.612921114
931,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.610916528
932,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.608911953
933,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.606907387
934,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.604902832
935,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.602898287
936,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.600893753
937,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.598889229
938,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.596884715
939,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.594880212
940,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.592875719
941,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.590871237
942,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.588866764
943,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.586862302
944,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.584857851
945,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.582853409
946,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.580848979
947,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.578844558
948,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.576840148
949,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.574835748
950,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.572831358
951,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.570826979
952,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.56882261
953,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.566818252
954,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.564813904
955,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.562809566
956,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.560805238
957,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.558800921
958,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.556796614
959,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.554792318
960,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.552788032
961,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.550783756
962,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.54877949
963,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.546775235
964,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.544770991
965,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.542766756
966,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.540762532
967,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.538758318
968,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.536754115
969,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.534749922
970,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.532745739
971,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.530741567
972,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.528737405
973,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.526733253
974,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.524729112
975,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.522724981
976,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.52072086
977,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.51871675
978,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.51671265
979,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.51470856
980,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.512704481
981,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.510700412
982,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.508696353
983,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.506692305
984,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.504688267
985,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.502684239
986,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.500680222
987,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.498676215
988,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.496672218
989,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.494668232
990,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.492664256
991,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.49066029
992,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.488656335
993,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.48665239
994,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.484648456
995,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.482644531
996,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.480640617
997,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.478636714
998,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.476632821
999,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.474628938
1000,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.472625065
1001,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.470621203
1002,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.468617351
1003,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.46661351
1004,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.464609678
1005,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.462605857
1006,3,0.602861121,0.717792908,0.602861121,0.829529784,0.69579235,0.412519273,0.56833459,0.460602047
1007,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.458598247
1008,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.456594457
1009,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.454590677
1010,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.452586908
1011,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.450583149
1012,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.448579401
1013,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.446575662
1014,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.444571935
1015,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.442568217
1016,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.44056451
1017,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.438560813
1018,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.436557127
1019,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.43455345
1020,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.432549785
1021,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.430546129
1022,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.428542484
1023,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.426538849
1024,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.424535225
1025,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.42253161
1026,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.420528007
1027,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.418524413
1028,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.41652083
1029,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.414517257
1030,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.412513695
1031,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.410510142
1032,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.408506601
1033,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.406503069
1034,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.404499548
1035,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.402496037
1036,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.400492537
1037,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.398489046
1038,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.396485567
1039,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.394482097
1040,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.392478638
1041,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.390475189
1042,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.388471751
1043,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.386468322
1044,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.384464905
1045,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.382461497
1046,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.3804581
1047,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.378454713
1048,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.376451337
1049,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.37444797
1050,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.372444615
1051,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.370441269
1052,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.368437934
1053,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.366434609
1054,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.364431294
1055,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.36242799
1056,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.360424696
1057,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.358421413
1058,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.35641814
1059,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.354414877
1060,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.352411624
1061,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.350408382
1062,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.34840515
1063,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.346401929
1064,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.344398718
1065,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.342395517
1066,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.340392326
1067,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.338389146
1068,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.336385976
1069,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.334382816
1070,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.332379667
1071,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.330376528
1072,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.3283734
1073,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.326370282
1074,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.324367174
1075,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.322364076
1076,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.320360989
1077,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.318357912
1078,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.316354845
1079,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.314351789
1080,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.312348743
1081,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.310345708
1082,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.308342682
1083,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.306339667
1084,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.304336663
1085,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.302333668
1086,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.300330684
1087,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.298327711
1088,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.296324748
1089,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.294321795
1090,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.292318852
1091,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.29031592
1092,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.288312998
1093,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.286310086
1094,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.284307185
1095,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.282304294
1096,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.280301413
1097,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.278298543
1098,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.276295683
1099,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.274292833
1100,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.272289993
1101,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.270287164
1102,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.268284346
1103,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.266281537
1104,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.264278739
1105,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.262275952
1106,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.260273174
1107,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.258270407
1108,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.25626765
1109,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.254264904
1110,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.252262168
1111,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.250259442
1112,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.248256726
1113,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.246254021
1114,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.244251327
1115,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.242248642
1116,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.240245968
1117,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.238243304
1118,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.236240651
1119,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.234238007
1120,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.232235374
1121,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.230232752
1122,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.22823014
1123,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.226227538
1124,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.224224946
1125,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.222222365
1126,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.220219794
1127,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.218217234
1128,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.216214683
1129,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.214212143
1130,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.212209614
1131,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.210207094
1132,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.208204586
1133,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.206202087
1134,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.204199599
1135,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.202197121
1136,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.200194653
1137,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.198192196
1138,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.196189748
1139,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.194187312
1140,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.192184885
1141,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.190182469
1142,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.188180064
1143,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.186177668
1144,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.184175283
1145,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.182172908
1146,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.180170544
1147,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.17816819
1148,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.176165846
1149,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.174163512
1150,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.172161189
1151,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.170158876
1152,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.168156574
1153,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.166154282
1154,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.164152
1155,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.162149728
1156,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.160147467
1157,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.158145216
1158,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.156142976
1159,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.154140745
1160,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.152138525
1161,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.150136316
1162,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.148134116
1163,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.146131927
1164,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.144129749
1165,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.14212758
1166,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.140125422
1167,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.138123275
1168,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.136121137
1169,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.13411901
1170,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.132116894
1171,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.130114787
1172,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.128112691
1173,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.126110605
1174,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.12410853
1175,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.122106465
1176,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.12010441
1177,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.118102365
1178,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.116100331
1179,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.114098307
1180,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.112096294
1181,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.11009429
1182,3,0.602861121,0.717792908,0.602861121,0.829540661,0.69579235,0.412519273,0.56833459,0.108092297
