model_id,algorithm_id,mean_test_accuracy,mean_test_precision_weighted,mean_test_recall_weighted,mean_test_roc_auc_ovo_weighted,geometric_mean_score_weighted,matthews_corrcoef,f1_weighted,log_loss
1388,5,0.959979445,0.961420014,0.959979445,0.992927368,0.965163852,0.930339379,0.968526466,0.148937838
1389,5,0.96282631,0.963844156,0.96282631,0.994183133,0.965163852,0.930339379,0.968526466,0.00170889
1390,5,0.96282631,0.963844156,0.96282631,0.994137843,0.965163852,0.930339379,0.968526466,0.001708975
1391,5,0.957122302,0.958426817,0.957122302,0.990862002,0.961009087,0.923875499,0.965631107,0.410675374
1392,5,0.949989723,0.952088914,0.949989723,0.979148354,0.965267068,0.933351463,0.969912038,0.999521761
1393,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1394,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1395,5,0.957122302,0.958426817,0.957122302,0.990368181,0.961009087,0.923875499,0.965631107,0.411733549
1396,5,0.948561151,0.950616561,0.948561151,0.978564827,0.965267068,0.933351463,0.969912038,0.996735452
1397,5,0.96282631,0.963844156,0.96282631,0.994183133,0.965163852,0.930339379,0.968526466,0.00170889
1398,5,0.96282631,0.963844156,0.96282631,0.994137843,0.965163852,0.930339379,0.968526466,0.001708975
1399,5,0.959979445,0.961420014,0.959979445,0.993106781,0.965163852,0.930339379,0.968526466,0.144789881
1400,5,0.957122302,0.958426817,0.957122302,0.990637737,0.961009087,0.923875499,0.965631107,0.436181066
1401,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1402,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1403,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.142403773
1404,5,0.957122302,0.958426817,0.957122302,0.990144353,0.961009087,0.923875499,0.965631107,0.432325555
1405,5,0.96282631,0.963844156,0.96282631,0.994183133,0.965163852,0.930339379,0.968526466,0.00170889
1406,5,0.96282631,0.963844156,0.96282631,0.994137843,0.965163852,0.930339379,0.968526466,0.001708975
1407,5,0.961408016,0.962739743,0.961408016,0.993780826,0.965163852,0.930339379,0.968526466,0.068776428
1408,5,0.959979445,0.961420014,0.959979445,0.992704037,0.963086691,0.927105986,0.967079589,0.244175775
1409,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1410,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1411,5,0.961408016,0.962739743,0.961408016,0.993600977,0.965163852,0.930339379,0.968526466,0.065340585
1412,5,0.959979445,0.961420014,0.959979445,0.992434482,0.963086691,0.927105986,0.967079589,0.239843328
1413,5,0.96282631,0.963844156,0.96282631,0.994183133,0.965163852,0.930339379,0.968526466,0.00170889
1414,5,0.96282631,0.963844156,0.96282631,0.994137843,0.965163852,0.930339379,0.968526466,0.001708975
1415,5,0.962836588,0.964167988,0.962836588,0.993914888,0.965163852,0.930339379,0.968526466,0.037622185
1416,5,0.959979445,0.961420014,0.959979445,0.993017074,0.965163852,0.930339379,0.968526466,0.153489929
1417,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1418,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1419,5,0.961397739,0.962716287,0.961397739,0.993734602,0.965163852,0.930339379,0.968526466,0.033870904
1420,5,0.959979445,0.961420014,0.959979445,0.992927368,0.965163852,0.930339379,0.968526466,0.148937838
1421,5,0.96282631,0.963844156,0.96282631,0.994047264,0.965163852,0.930339379,0.968526466,0.00138113
1422,5,0.96282631,0.963844156,0.96282631,0.994047264,0.965163852,0.930339379,0.968526466,0.001381095
1423,5,0.957122302,0.958426817,0.957122302,0.990862002,0.961009087,0.923875499,0.965631107,0.410777304
1424,5,0.949989723,0.952088914,0.949989723,0.979058648,0.965267068,0.933351463,0.969912038,0.999164008
1425,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1426,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1427,5,0.957122302,0.958426817,0.957122302,0.990368181,0.961009087,0.923875499,0.965631107,0.411733549
1428,5,0.948561151,0.950616561,0.948561151,0.978564827,0.965267068,0.933351463,0.969912038,0.996735452
1429,5,0.96282631,0.963844156,0.96282631,0.994047264,0.965163852,0.930339379,0.968526466,0.00138113
1430,5,0.96282631,0.963844156,0.96282631,0.994047264,0.965163852,0.930339379,0.968526466,0.001381095
1431,5,0.959979445,0.961420014,0.959979445,0.993106781,0.965163852,0.930339379,0.968526466,0.144502008
1432,5,0.957122302,0.958426817,0.957122302,0.990548031,0.961009087,0.923875499,0.965631107,0.435721357
1433,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1434,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1435,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.142403773
1436,5,0.957122302,0.958426817,0.957122302,0.990144353,0.961009087,0.923875499,0.965631107,0.432325555
1437,5,0.96282631,0.963844156,0.96282631,0.994047264,0.965163852,0.930339379,0.968526466,0.00138113
1438,5,0.96282631,0.963844156,0.96282631,0.994047264,0.965163852,0.930339379,0.968526466,0.001381095
1439,5,0.961408016,0.962739743,0.961408016,0.993780826,0.965163852,0.930339379,0.968526466,0.068363961
1440,5,0.959979445,0.961420014,0.959979445,0.992704037,0.963086691,0.927105986,0.967079589,0.243666161
1441,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1442,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1443,5,0.961408016,0.962739743,0.961408016,0.993600977,0.965163852,0.930339379,0.968526466,0.065340585
1444,5,0.959979445,0.961420014,0.959979445,0.992434482,0.963086691,0.927105986,0.967079589,0.239843328
1445,5,0.96282631,0.963844156,0.96282631,0.994047264,0.965163852,0.930339379,0.968526466,0.00138113
1446,5,0.96282631,0.963844156,0.96282631,0.994047264,0.965163852,0.930339379,0.968526466,0.001381095
1447,5,0.964265159,0.965507504,0.964265159,0.993914888,0.965163852,0.930339379,0.968526466,0.037166357
1448,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.152955198
1449,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1450,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1451,5,0.961397739,0.962716287,0.961397739,0.993734602,0.965163852,0.930339379,0.968526466,0.033870904
1452,5,0.959979445,0.961420014,0.959979445,0.992927368,0.965163852,0.930339379,0.968526466,0.148937838
1453,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.001139558
1454,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.001139442
1455,5,0.957122302,0.958426817,0.957122302,0.990862002,0.961009087,0.923875499,0.965631107,0.410861716
1456,5,0.949989723,0.952088914,0.949989723,0.979013794,0.965267068,0.933351463,0.969912038,0.998886671
1457,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1458,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1459,5,0.957122302,0.958426817,0.957122302,0.990368181,0.961009087,0.923875499,0.965631107,0.411733549
1460,5,0.948561151,0.950616561,0.948561151,0.978564827,0.965267068,0.933351463,0.969912038,0.996735452
1461,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.001139558
1462,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.001139442
1463,5,0.959979445,0.961420014,0.959979445,0.993106781,0.965163852,0.930339379,0.968526466,0.144275826
1464,5,0.957122302,0.958426817,0.957122302,0.990548031,0.961009087,0.923875499,0.965631107,0.43535938
1465,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1466,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1467,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.142403773
1468,5,0.957122302,0.958426817,0.957122302,0.990144353,0.961009087,0.923875499,0.965631107,0.432325555
1469,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.001139558
1470,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.001139442
1471,5,0.961408016,0.962739743,0.961408016,0.993780826,0.965163852,0.930339379,0.968526466,0.068039399
1472,5,0.959979445,0.961420014,0.959979445,0.992659184,0.963086691,0.927105986,0.967079589,0.243263663
1473,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1474,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1475,5,0.961408016,0.962739743,0.961408016,0.993600977,0.965163852,0.930339379,0.968526466,0.065340585
1476,5,0.959979445,0.961420014,0.959979445,0.992434482,0.963086691,0.927105986,0.967079589,0.239843328
1477,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.001139558
1478,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.001139442
1479,5,0.962836588,0.964079259,0.962836588,0.993869598,0.965163852,0.930339379,0.968526466,0.036808396
1480,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.152532678
1481,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1482,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1483,5,0.961397739,0.962716287,0.961397739,0.993734602,0.965163852,0.930339379,0.968526466,0.033870904
1484,5,0.959979445,0.961420014,0.959979445,0.992927368,0.965163852,0.930339379,0.968526466,0.148937838
1485,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.00095704
1486,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000956178
1487,5,0.957122302,0.958426817,0.957122302,0.990817149,0.961009087,0.923875499,0.965631107,0.410932664
1488,5,0.949989723,0.952088914,0.949989723,0.978968941,0.965267068,0.933351463,0.969912038,0.998665573
1489,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1490,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1491,5,0.957122302,0.958426817,0.957122302,0.990368181,0.961009087,0.923875499,0.965631107,0.411733549
1492,5,0.948561151,0.950616561,0.948561151,0.978564827,0.965267068,0.933351463,0.969912038,0.996735452
1493,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.00095704
1494,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000956178
1495,5,0.959979445,0.961420014,0.959979445,0.993106781,0.965163852,0.930339379,0.968526466,0.144093484
1496,5,0.957122302,0.958426817,0.957122302,0.990503178,0.961009087,0.923875499,0.965631107,0.43506701
1497,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1498,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1499,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.142403773
1500,5,0.957122302,0.958426817,0.957122302,0.990144353,0.961009087,0.923875499,0.965631107,0.432325555
1501,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.00095704
1502,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000956178
1503,5,0.961408016,0.962739743,0.961408016,0.993780826,0.965163852,0.930339379,0.968526466,0.067777448
1504,5,0.961408016,0.962739743,0.961408016,0.992659184,0.963086691,0.927105986,0.967079589,0.242937755
1505,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1506,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1507,5,0.961408016,0.962739743,0.961408016,0.993600977,0.965163852,0.930339379,0.968526466,0.065340585
1508,5,0.959979445,0.961420014,0.959979445,0.992434482,0.963086691,0.927105986,0.967079589,0.239843328
1509,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.00095704
1510,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000956178
1511,5,0.962836588,0.964079259,0.962836588,0.993869598,0.965163852,0.930339379,0.968526466,0.036520015
1512,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.152190447
1513,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1514,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1515,5,0.961397739,0.962716287,0.961397739,0.993734602,0.965163852,0.930339379,0.968526466,0.033870904
1516,5,0.959979445,0.961420014,0.959979445,0.992927368,0.965163852,0.930339379,0.968526466,0.148937838
1517,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.00081376
1518,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000813871
1519,5,0.957122302,0.958426817,0.957122302,0.990682153,0.961009087,0.923875499,0.965631107,0.410993077
1520,5,0.949989723,0.952088914,0.949989723,0.978879235,0.965267068,0.933351463,0.969912038,0.998485297
1521,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1522,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1523,5,0.957122302,0.958426817,0.957122302,0.990368181,0.961009087,0.923875499,0.965631107,0.411733549
1524,5,0.948561151,0.950616561,0.948561151,0.978564827,0.965267068,0.933351463,0.969912038,0.996735452
1525,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.00081376
1526,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000813871
1527,5,0.959979445,0.961420014,0.959979445,0.993017074,0.965163852,0.930339379,0.968526466,0.143943396
1528,5,0.957122302,0.958426817,0.957122302,0.990503178,0.961009087,0.923875499,0.965631107,0.434825956
1529,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1530,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1531,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.142403773
1532,5,0.957122302,0.958426817,0.957122302,0.990144353,0.961009087,0.923875499,0.965631107,0.432325555
1533,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.00081376
1534,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000813871
1535,5,0.961408016,0.962739743,0.961408016,0.993780826,0.965163852,0.930339379,0.968526466,0.067561644
1536,5,0.961408016,0.962739743,0.961408016,0.992659184,0.963086691,0.927105986,0.967079589,0.242668492
1537,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1538,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1539,5,0.961408016,0.962739743,0.961408016,0.993600977,0.965163852,0.930339379,0.968526466,0.065340585
1540,5,0.959979445,0.961420014,0.959979445,0.992434482,0.963086691,0.927105986,0.967079589,0.239843328
1541,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.00081376
1542,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000813871
1543,5,0.962836588,0.964079259,0.962836588,0.993869598,0.965163852,0.930339379,0.968526466,0.036282827
1544,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.151907631
1545,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1546,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1547,5,0.961397739,0.962716287,0.961397739,0.993734602,0.965163852,0.930339379,0.968526466,0.033870904
1548,5,0.959979445,0.961420014,0.959979445,0.992927368,0.965163852,0.930339379,0.968526466,0.148937838
1549,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000702519
1550,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000701151
1551,5,0.957122302,0.958426817,0.957122302,0.990682153,0.961009087,0.923875499,0.965631107,0.411045106
1552,5,0.949989723,0.952088914,0.949989723,0.978879235,0.965267068,0.933351463,0.969912038,0.998335562
1553,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1554,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1555,5,0.957122302,0.958426817,0.957122302,0.990368181,0.961009087,0.923875499,0.965631107,0.411733549
1556,5,0.948561151,0.950616561,0.948561151,0.978564827,0.965267068,0.933351463,0.969912038,0.996735452
1557,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000702519
1558,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000701151
1559,5,0.959979445,0.961420014,0.959979445,0.993017074,0.965163852,0.930339379,0.968526466,0.14381772
1560,5,0.957122302,0.958426817,0.957122302,0.990503178,0.961009087,0.923875499,0.965631107,0.434623814
1561,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1562,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1563,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.142403773
1564,5,0.957122302,0.958426817,0.957122302,0.990144353,0.961009087,0.923875499,0.965631107,0.432325555
1565,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000702519
1566,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000701151
1567,5,0.961408016,0.962739743,0.961408016,0.993780826,0.965163852,0.930339379,0.968526466,0.067380817
1568,5,0.959979445,0.961420014,0.959979445,0.992569478,0.963086691,0.927105986,0.967079589,0.2424423
1569,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1570,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1571,5,0.961408016,0.962739743,0.961408016,0.993600977,0.965163852,0.930339379,0.968526466,0.065340585
1572,5,0.959979445,0.961420014,0.959979445,0.992434482,0.963086691,0.927105986,0.967079589,0.239843328
1573,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000702519
1574,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000701151
1575,5,0.962836588,0.964079259,0.962836588,0.993869598,0.965163852,0.930339379,0.968526466,0.036084374
1576,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.151670009
1577,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1578,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1579,5,0.961397739,0.962716287,0.961397739,0.993734602,0.965163852,0.930339379,0.968526466,0.033870904
1580,5,0.959979445,0.961420014,0.959979445,0.992927368,0.965163852,0.930339379,0.968526466,0.148937838
1581,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000611278
1582,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000610762
1583,5,0.957122302,0.958426817,0.957122302,0.990592447,0.961009087,0.923875499,0.965631107,0.411090365
1584,5,0.949989723,0.952088914,0.949989723,0.978879235,0.965267068,0.933351463,0.969912038,0.998209257
1585,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1586,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1587,5,0.957122302,0.958426817,0.957122302,0.990368181,0.961009087,0.923875499,0.965631107,0.411733549
1588,5,0.948561151,0.950616561,0.948561151,0.978564827,0.965267068,0.933351463,0.969912038,0.996735452
1589,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000611278
1590,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000610762
1591,5,0.959979445,0.961420014,0.959979445,0.993017074,0.965163852,0.930339379,0.968526466,0.143710962
1592,5,0.957122302,0.958426817,0.957122302,0.990458324,0.961009087,0.923875499,0.965631107,0.434451874
1593,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1594,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1595,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.142403773
1596,5,0.957122302,0.958426817,0.957122302,0.990144353,0.961009087,0.923875499,0.965631107,0.432325555
1597,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000611278
1598,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000610762
1599,5,0.961408016,0.962739743,0.961408016,0.993780826,0.965163852,0.930339379,0.968526466,0.067227124
1600,5,0.959979445,0.961420014,0.959979445,0.992569478,0.963086691,0.927105986,0.967079589,0.242249615
1601,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1602,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1603,5,0.961408016,0.962739743,0.961408016,0.993600977,0.965163852,0.930339379,0.968526466,0.065340585
1604,5,0.959979445,0.961420014,0.959979445,0.992434482,0.963086691,0.927105986,0.967079589,0.239843328
1605,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000611278
1606,5,0.96282631,0.963844156,0.96282631,0.993956247,0.965163852,0.930339379,0.968526466,0.000610762
1607,5,0.962836588,0.964079259,0.962836588,0.993824745,0.965163852,0.930339379,0.968526466,0.035915926
1608,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.151467558
1609,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1610,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1611,5,0.961397739,0.962716287,0.961397739,0.993734602,0.965163852,0.930339379,0.968526466,0.033870904
1612,5,0.959979445,0.961420014,0.959979445,0.992927368,0.965163852,0.930339379,0.968526466,0.148937838
1613,5,0.96282631,0.963844156,0.96282631,0.993910957,0.965163852,0.930339379,0.968526466,0.000537517
1614,5,0.96282631,0.963844156,0.96282631,0.993910957,0.965163852,0.930339379,0.968526466,0.000536107
1615,5,0.957122302,0.958426817,0.957122302,0.990592447,0.961009087,0.923875499,0.965631107,0.411130082
1616,5,0.949989723,0.952088914,0.949989723,0.978879235,0.965267068,0.933351463,0.969912038,0.998101308
1617,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1618,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1619,5,0.957122302,0.958426817,0.957122302,0.990368181,0.961009087,0.923875499,0.965631107,0.411733549
1620,5,0.948561151,0.950616561,0.948561151,0.978564827,0.965267068,0.933351463,0.969912038,0.996735452
1621,5,0.96282631,0.963844156,0.96282631,0.993910957,0.965163852,0.930339379,0.968526466,0.000537517
1622,5,0.96282631,0.963844156,0.96282631,0.993910957,0.965163852,0.930339379,0.968526466,0.000536107
1623,5,0.959979445,0.961420014,0.959979445,0.993017074,0.965163852,0.930339379,0.968526466,0.143619157
1624,5,0.957122302,0.958426817,0.957122302,0.990413471,0.961009087,0.923875499,0.965631107,0.434303845
1625,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1626,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1627,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.142403773
1628,5,0.957122302,0.958426817,0.957122302,0.990144353,0.961009087,0.923875499,0.965631107,0.432325555
1629,5,0.96282631,0.963844156,0.96282631,0.993910957,0.965163852,0.930339379,0.968526466,0.000537517
1630,5,0.96282631,0.963844156,0.96282631,0.993910957,0.965163852,0.930339379,0.968526466,0.000536107
1631,5,0.961408016,0.962739743,0.961408016,0.993780826,0.965163852,0.930339379,0.968526466,0.067094897
1632,5,0.959979445,0.961420014,0.959979445,0.992569478,0.963086691,0.927105986,0.967079589,0.242083511
1633,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1634,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1635,5,0.961408016,0.962739743,0.961408016,0.993600977,0.965163852,0.930339379,0.968526466,0.065340585
1636,5,0.959979445,0.961420014,0.959979445,0.992434482,0.963086691,0.927105986,0.967079589,0.239843328
1637,5,0.96282631,0.963844156,0.96282631,0.993910957,0.965163852,0.930339379,0.968526466,0.000537517
1638,5,0.96282631,0.963844156,0.96282631,0.993910957,0.965163852,0.930339379,0.968526466,0.000536107
1639,5,0.962836588,0.964079259,0.962836588,0.993824745,0.965163852,0.930339379,0.968526466,0.035771181
1640,5,0.959979445,0.961420014,0.959979445,0.992972221,0.965163852,0.930339379,0.968526466,0.151293014
1641,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1642,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1643,5,0.961397739,0.962716287,0.961397739,0.993734602,0.965163852,0.930339379,0.968526466,0.033870904
1644,5,0.959979445,0.961420014,0.959979445,0.992927368,0.965163852,0.930339379,0.968526466,0.148937838
1645,5,0.96282631,0.963844156,0.96282631,0.993911394,0.965163852,0.930339379,0.968526466,0.000475501
1646,5,0.96282631,0.963844156,0.96282631,0.993911394,0.965163852,0.930339379,0.968526466,0.000474645
1647,5,0.957122302,0.958426817,0.957122302,0.990592447,0.961009087,0.923875499,0.965631107,0.41116521
1648,5,0.949989723,0.952088914,0.949989723,0.978834382,0.965267068,0.933351463,0.969912038,0.998008005
1649,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,1.06E-08
1650,5,0.96282631,0.963844156,0.96282631,0.993909647,0.965163852,0.930339379,0.968526466,0
1651,5,0.957122302,0.958426817,0.957122302,0.990368181,0.961009087,0.923875499,0.965631107,0.411733549
